date,day_of_week,season,month,is_weekend,route,operator,vessel_type,departure_time,duration_min,status,est_passengers,est_road_vehicles_generated,corridor_impact,pier,pier_lat,pier_lon,departure_hour,timestamp
2023-04-11,Tuesday,High,4,0,Phuket_Rassada → Koh_Lanta_Saladan,Andaman Wave Master,Speedboat,11:00,150,Operating,77,25,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2023-04-11 11:00:00
2023-04-11,Tuesday,High,4,0,Phuket_Rassada → Koh_Lanta_Saladan,Chaokoh Ferry,Ferry,14:00,360,Operating,159,53,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2023-04-11 14:00:00
2023-04-11,Tuesday,High,4,0,Phuket_Rassada → Krabi_Ao_Nang,Phi Phi Cruiser,Speedboat,09:00,120,Operating,71,23,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2023-04-11 09:00:00
2023-04-11,Tuesday,High,4,0,Phuket_Rassada → Krabi_Ao_Nang,Andaman Wave Master,Ferry,13:00,150,Operating,102,34,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2023-04-11 13:00:00
2023-04-12,Wednesday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,08:30,60,Operating,104,34,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2023-04-12 08:00:00
2023-04-12,Wednesday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,10:00,60,Operating,104,34,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,10,2023-04-12 10:00:00
2023-04-12,Wednesday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,11:30,60,Operating,132,44,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2023-04-12 11:00:00
2023-04-12,Wednesday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,13:00,60,Operating,103,34,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2023-04-12 13:00:00
2023-04-12,Wednesday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,14:30,60,Operating,115,38,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2023-04-12 14:00:00
2023-04-12,Wednesday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,09:00,60,Operating,99,33,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2023-04-12 09:00:00
2023-04-12,Wednesday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,12:00,60,Operating,94,31,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,12,2023-04-12 12:00:00
2023-04-12,Wednesday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,08:30,120,Operating,265,88,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2023-04-12 08:00:00
2023-04-12,Wednesday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,13:30,120,Operating,203,67,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2023-04-12 13:00:00
2023-04-12,Wednesday,High,4,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,09:00,60,Operating,124,41,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,9,2023-04-12 09:00:00
2023-04-12,Wednesday,High,4,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,11:00,60,Operating,105,35,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,11,2023-04-12 11:00:00
2023-04-12,Wednesday,High,4,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,14:00,120,Operating,225,75,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,14,2023-04-12 14:00:00
2023-04-12,Wednesday,High,4,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,15:30,120,Operating,185,61,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,15,2023-04-12 15:00:00
2023-04-12,Wednesday,High,4,0,Phuket_Rassada → Koh_Lanta_Saladan,Bundhaya Speed Boat,Speedboat,08:00,150,Operating,95,31,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2023-04-12 08:00:00
2023-04-12,Wednesday,High,4,0,Phuket_Rassada → Koh_Lanta_Saladan,Andaman Wave Master,Speedboat,11:00,150,Operating,95,31,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2023-04-12 11:00:00
2023-04-12,Wednesday,High,4,0,Phuket_Rassada → Koh_Lanta_Saladan,Chaokoh Ferry,Ferry,14:00,360,Operating,167,55,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2023-04-12 14:00:00
2023-04-12,Wednesday,High,4,0,Phuket_Rassada → Krabi_Ao_Nang,Phi Phi Cruiser,Speedboat,09:00,120,Operating,75,25,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2023-04-12 09:00:00
2023-04-12,Wednesday,High,4,0,Phuket_Rassada → Krabi_Ao_Nang,Andaman Wave Master,Ferry,13:00,150,Operating,113,37,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2023-04-12 13:00:00
2023-04-13,Thursday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,08:30,60,Operating,85,28,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2023-04-13 08:00:00
2023-04-13,Thursday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,10:00,60,Operating,99,33,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,10,2023-04-13 10:00:00
2023-04-13,Thursday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,11:30,60,Operating,122,40,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2023-04-13 11:00:00
2023-04-13,Thursday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,13:00,60,Operating,95,31,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2023-04-13 13:00:00
2023-04-13,Thursday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,14:30,60,Operating,91,30,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2023-04-13 14:00:00
2023-04-13,Thursday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,09:00,60,Operating,95,31,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2023-04-13 09:00:00
2023-04-13,Thursday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,12:00,60,Operating,103,34,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,12,2023-04-13 12:00:00
2023-04-13,Thursday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,08:30,120,Operating,208,69,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2023-04-13 08:00:00
2023-04-13,Thursday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,13:30,120,Operating,235,78,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2023-04-13 13:00:00
2023-04-13,Thursday,High,4,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,09:00,60,Operating,119,39,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,9,2023-04-13 09:00:00
2023-04-13,Thursday,High,4,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,11:00,60,Operating,125,41,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,11,2023-04-13 11:00:00
2023-04-13,Thursday,High,4,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,14:00,120,Operating,207,69,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,14,2023-04-13 14:00:00
2023-04-13,Thursday,High,4,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,15:30,120,Operating,187,62,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,15,2023-04-13 15:00:00
2023-04-13,Thursday,High,4,0,Phuket_Rassada → Koh_Lanta_Saladan,Bundhaya Speed Boat,Speedboat,08:00,150,Operating,86,28,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2023-04-13 08:00:00
2023-04-13,Thursday,High,4,0,Phuket_Rassada → Koh_Lanta_Saladan,Andaman Wave Master,Speedboat,11:00,150,Operating,75,25,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2023-04-13 11:00:00
2023-04-13,Thursday,High,4,0,Phuket_Rassada → Koh_Lanta_Saladan,Chaokoh Ferry,Ferry,14:00,360,Operating,203,67,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2023-04-13 14:00:00
2023-04-13,Thursday,High,4,0,Phuket_Rassada → Krabi_Ao_Nang,Phi Phi Cruiser,Speedboat,09:00,120,Operating,82,27,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2023-04-13 09:00:00
2023-04-13,Thursday,High,4,0,Phuket_Rassada → Krabi_Ao_Nang,Andaman Wave Master,Ferry,13:00,150,Operating,128,42,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2023-04-13 13:00:00
2023-04-14,Friday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,08:30,60,Operating,104,34,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2023-04-14 08:00:00
2023-04-14,Friday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,10:00,60,Operating,97,32,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,10,2023-04-14 10:00:00
2023-04-14,Friday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,11:30,60,Operating,133,44,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2023-04-14 11:00:00
2023-04-14,Friday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,13:00,60,Operating,95,31,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2023-04-14 13:00:00
2023-04-14,Friday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,14:30,60,Operating,91,30,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2023-04-14 14:00:00
2023-04-14,Friday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,09:00,60,Operating,89,29,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2023-04-14 09:00:00
2023-04-14,Friday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,12:00,60,Operating,90,30,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,12,2023-04-14 12:00:00
2023-04-14,Friday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,08:30,120,Operating,249,83,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2023-04-14 08:00:00
2023-04-14,Friday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,13:30,120,Operating,242,80,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2023-04-14 13:00:00
2023-04-14,Friday,High,4,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,09:00,60,Operating,100,33,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,9,2023-04-14 09:00:00
2023-04-14,Friday,High,4,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,11:00,60,Operating,113,37,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,11,2023-04-14 11:00:00
2023-04-14,Friday,High,4,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,14:00,120,Operating,234,78,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,14,2023-04-14 14:00:00
2023-04-14,Friday,High,4,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,15:30,120,Operating,182,60,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,15,2023-04-14 15:00:00
2023-04-14,Friday,High,4,0,Phuket_Rassada → Koh_Lanta_Saladan,Bundhaya Speed Boat,Speedboat,08:00,150,Operating,107,35,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2023-04-14 08:00:00
2023-04-14,Friday,High,4,0,Phuket_Rassada → Koh_Lanta_Saladan,Andaman Wave Master,Speedboat,11:00,150,Operating,72,24,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2023-04-14 11:00:00
2023-04-14,Friday,High,4,0,Phuket_Rassada → Koh_Lanta_Saladan,Chaokoh Ferry,Ferry,14:00,360,Operating,200,66,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2023-04-14 14:00:00
2023-04-14,Friday,High,4,0,Phuket_Rassada → Krabi_Ao_Nang,Phi Phi Cruiser,Speedboat,09:00,120,Operating,80,26,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2023-04-14 09:00:00
2023-04-14,Friday,High,4,0,Phuket_Rassada → Krabi_Ao_Nang,Andaman Wave Master,Ferry,13:00,150,Operating,103,34,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2023-04-14 13:00:00
2023-04-15,Saturday,High,4,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,08:30,60,Operating,92,30,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2023-04-15 08:00:00
2023-04-15,Saturday,High,4,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,10:00,60,Operating,111,37,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,10,2023-04-15 10:00:00
2023-04-15,Saturday,High,4,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,11:30,60,Operating,120,40,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2023-04-15 11:00:00
2023-04-15,Saturday,High,4,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,13:00,60,Operating,96,32,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2023-04-15 13:00:00
2023-04-15,Saturday,High,4,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,14:30,60,Operating,87,29,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2023-04-15 14:00:00
2023-04-15,Saturday,High,4,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,09:00,60,Operating,100,33,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2023-04-15 09:00:00
2023-04-15,Saturday,High,4,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,12:00,60,Operating,84,28,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,12,2023-04-15 12:00:00
2023-04-15,Saturday,High,4,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,08:30,120,Operating,275,91,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2023-04-15 08:00:00
2023-04-15,Saturday,High,4,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,13:30,120,Operating,190,63,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2023-04-15 13:00:00
2023-04-15,Saturday,High,4,1,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,09:00,60,Operating,107,35,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,9,2023-04-15 09:00:00
2023-04-15,Saturday,High,4,1,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,11:00,60,Operating,137,45,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,11,2023-04-15 11:00:00
2023-04-15,Saturday,High,4,1,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,14:00,120,Operating,239,79,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,14,2023-04-15 14:00:00
2023-04-15,Saturday,High,4,1,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,15:30,120,Operating,194,64,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,15,2023-04-15 15:00:00
2023-04-15,Saturday,High,4,1,Phuket_Rassada → Koh_Lanta_Saladan,Bundhaya Speed Boat,Speedboat,08:00,150,Operating,85,28,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2023-04-15 08:00:00
2023-04-15,Saturday,High,4,1,Phuket_Rassada → Koh_Lanta_Saladan,Andaman Wave Master,Speedboat,11:00,150,Operating,86,28,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2023-04-15 11:00:00
2023-04-15,Saturday,High,4,1,Phuket_Rassada → Koh_Lanta_Saladan,Chaokoh Ferry,Ferry,14:00,360,Operating,187,62,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2023-04-15 14:00:00
2023-04-15,Saturday,High,4,1,Phuket_Rassada → Krabi_Ao_Nang,Phi Phi Cruiser,Speedboat,09:00,120,Operating,67,22,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2023-04-15 09:00:00
2023-04-15,Saturday,High,4,1,Phuket_Rassada → Krabi_Ao_Nang,Andaman Wave Master,Ferry,13:00,150,Operating,118,39,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2023-04-15 13:00:00
2023-04-16,Sunday,High,4,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,08:30,60,Operating,107,35,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2023-04-16 08:00:00
2023-04-16,Sunday,High,4,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,10:00,60,Operating,95,31,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,10,2023-04-16 10:00:00
2023-04-16,Sunday,High,4,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,11:30,60,Operating,125,41,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2023-04-16 11:00:00
2023-04-16,Sunday,High,4,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,13:00,60,Operating,103,34,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2023-04-16 13:00:00
2023-04-16,Sunday,High,4,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,14:30,60,Operating,105,35,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2023-04-16 14:00:00
2023-04-16,Sunday,High,4,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,09:00,60,Operating,95,31,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2023-04-16 09:00:00
2023-04-16,Sunday,High,4,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,12:00,60,Operating,95,31,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,12,2023-04-16 12:00:00
2023-04-16,Sunday,High,4,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,08:30,120,Operating,257,85,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2023-04-16 08:00:00
2023-04-16,Sunday,High,4,1,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,13:30,120,Operating,238,79,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2023-04-16 13:00:00
2023-04-16,Sunday,High,4,1,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,09:00,60,Operating,98,32,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,9,2023-04-16 09:00:00
2023-04-16,Sunday,High,4,1,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,11:00,60,Operating,109,36,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,11,2023-04-16 11:00:00
2023-04-16,Sunday,High,4,1,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,14:00,120,Operating,192,64,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,14,2023-04-16 14:00:00
2023-04-16,Sunday,High,4,1,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,15:30,120,Operating,217,72,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,15,2023-04-16 15:00:00
2023-04-16,Sunday,High,4,1,Phuket_Rassada → Koh_Lanta_Saladan,Bundhaya Speed Boat,Speedboat,08:00,150,Operating,88,29,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2023-04-16 08:00:00
2023-04-16,Sunday,High,4,1,Phuket_Rassada → Koh_Lanta_Saladan,Andaman Wave Master,Speedboat,11:00,150,Operating,73,24,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2023-04-16 11:00:00
2023-04-16,Sunday,High,4,1,Phuket_Rassada → Koh_Lanta_Saladan,Chaokoh Ferry,Ferry,14:00,360,Operating,158,52,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2023-04-16 14:00:00
2023-04-16,Sunday,High,4,1,Phuket_Rassada → Krabi_Ao_Nang,Phi Phi Cruiser,Speedboat,09:00,120,Operating,69,23,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2023-04-16 09:00:00
2023-04-16,Sunday,High,4,1,Phuket_Rassada → Krabi_Ao_Nang,Andaman Wave Master,Ferry,13:00,150,Operating,133,44,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2023-04-16 13:00:00
2023-04-17,Monday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,08:30,60,Operating,84,28,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2023-04-17 08:00:00
2023-04-17,Monday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,10:00,60,Operating,99,33,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,10,2023-04-17 10:00:00
2023-04-17,Monday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,11:30,60,Operating,108,36,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2023-04-17 11:00:00
2023-04-17,Monday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,13:00,60,Operating,113,37,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2023-04-17 13:00:00
2023-04-17,Monday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Andaman Wave Master,Speedboat,14:30,60,Operating,96,32,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2023-04-17 14:00:00
2023-04-17,Monday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,09:00,60,Operating,102,34,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2023-04-17 09:00:00
2023-04-17,Monday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Bundhaya Speed Boat,Speedboat,12:00,60,Operating,100,33,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,12,2023-04-17 12:00:00
2023-04-17,Monday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,08:30,120,Operating,241,80,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2023-04-17 08:00:00
2023-04-17,Monday,High,4,0,Phuket_Rassada → Koh_Phi_Phi_Tonsai,Chaokoh Ferry,Ferry,13:30,120,Operating,221,73,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2023-04-17 13:00:00
2023-04-17,Monday,High,4,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,09:00,60,Operating,120,40,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,9,2023-04-17 09:00:00
2023-04-17,Monday,High,4,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Speedboat,11:00,60,Operating,129,43,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,11,2023-04-17 11:00:00
2023-04-17,Monday,High,4,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,14:00,120,Operating,192,64,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,14,2023-04-17 14:00:00
2023-04-17,Monday,High,4,0,Koh_Phi_Phi_Tonsai → Phuket_Rassada,Mixed operators,Ferry,15:30,120,Operating,187,62,Rassada Pier → Phuket Town,Rassada_Pier,7.8791,98.4051,15,2023-04-17 15:00:00
2023-04-17,Monday,High,4,0,Phuket_Rassada → Koh_Lanta_Saladan,Bundhaya Speed Boat,Speedboat,08:00,150,Operating,100,33,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,8,2023-04-17 08:00:00
2023-04-17,Monday,High,4,0,Phuket_Rassada → Koh_Lanta_Saladan,Andaman Wave Master,Speedboat,11:00,150,Operating,86,28,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,11,2023-04-17 11:00:00
2023-04-17,Monday,High,4,0,Phuket_Rassada → Koh_Lanta_Saladan,Chaokoh Ferry,Ferry,14:00,360,Operating,203,67,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,14,2023-04-17 14:00:00
2023-04-17,Monday,High,4,0,Phuket_Rassada → Krabi_Ao_Nang,Phi Phi Cruiser,Speedboat,09:00,120,Operating,61,20,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,9,2023-04-17 09:00:00
2023-04-17,Monday,High,4,0,Phuket_Rassada → Krabi_Ao_Nang,Andaman Wave Master,Ferry,13:00,150,Operating,134,44,Phuket Town → Rassada Pier,Rassada_Pier,7.8791,98.4051,13,2023-04-17 13:00:00
